,0
1979,2
1980,33385281
1981,98097954
1982,241
1983,4385
1984,1532253131
1985,2799645461
1986,9932179
1987,901064938302237380563065785
1988,11
1989,701
1990,132517178106
1991,14577060168438338
1992,108650796
1993,184884258895032320
1994,1273858996233
1995,281
1996,1219
1997,103945637534048876111514866313854976
1998,6311523942644391116730
1999,70368744177687
2000,16689300537109375
2001,322795606469564782029126
2002,757
2003,615
2004,4
2005,2
2006,40
2007,
2008,7003154
2009,6191
2010,6
2011,2800
2012,5
2013,978
2014,448166024141727075228729619483
2015,
2016,37607628932
2017,120767193
2018,2101
2019,12
2020,144
2021,8
2022,854
2023,8926929
2024,214
2025,75
2026,158
2027,30734
2028,159
2029,2
2030,33084
2031,1
2032,1228586765243005453037313
2033,79
2034,22563490300366186081
2035,608
2036,175
2037,58
2038,1331202311
2039,119029728628
2040,7895695609776494520000
2041,3027006453635929
2042,2147483648
2043,39
2044,1191218783863555524342034469450207222
2045,10766
2046,5142298320401346269217830935245785702887922746514930352
2047,7063165992960000
2048,4322
2049,724800
2050,3
2051,214580603
2052,24147
2053,4099331523200447395
2054,0
2055,2756474544369815074
2056,146
2057,20893844524709649
2058,2176372249076025
2059,2397708652276
2060,16985106168821193
2061,84631
2062,320
2063,1875122
2064,3
2065,1407681394953600
2066,4352561157880011
2067,89473024
2068,8
2069,1
2070,1
2071,433350470586
2072,19906560000
2073,3423114221246070
2074,887
2075,30722151
2076,35579
2077,39
2078,3
2079,309485009821345068724781056
2080,35
2081,
2082,136
2083,1
2084,2229
2085,16
2086,2
2087,302028
2088,373
2089,151435540432
2090,8
2091,17379180
2092,11079103257893769392837296086025
2093,880818181011
2094,18053528883775
2095,46217
2096,4542
2097,9711022458989438255300083712
2098,64150
2099,2185911559738696531985
2100,24913
2101,244
2102,5
2103,8
2104,59
2105,12133953
2106,1024000000000000000000000000000000
2107,19557934834104
2108,35
2109,20483
2110,7109
2111,46130099469946
2112,155555555555555555555555555555551
2113,50031545098999707
2114,5
2115,145
2116,239
2117,125
2118,5744
2119,2147483648
2120,1525013813211609088
2121,30441597686957
2122,517452054522
2123,51866
2124,810
2125,
2126,2412
2127,85
2128,183184249105857781
2129,5033241437347149354018370856789
2130,1381
2131,1058
2132,8718196854704187882046649324045198931057057476097605632
2133,3
2134,605
2135,15
2136,379
2137,2
2138,9799685588955
2139,11691102386417575
2140,286629
2141,79
2142,1
2143,330347455102
2144,4369
2145,442
2146,1571299804688
2147,1
2148,
2149,345
2150,5033164825
2151,87290431614432
2152,56051
2153,2704
2154,146605
2155,249
2156,660
2157,29440544167696
2158,63474917512551971525535771981021376000000
2159,4
2160,321
2161,7
2162,799
2163,8
2164,2
2165,584
2166,1931
2167,87178291199
2168,296
2169,798
2170,17291
2171,520341450264090
2172,107
2173,2
2174,1663617025712371825
2175,140
2176,6039
2177,12
2178,1809869155380
2179,3512968824
2180,256
2181,74
2182,3048070811440138488
2183,63774650109719491827977851592475862662743267652837460857617262084586443004114519194264814815101
2184,-895014
2185,192043424966613562971631041769596
2186,5726623064
2187,198593
2188,129013576934490162920595390464
2189,2
2190,1589885820403830809743559212333580058709307314045492378010426129831107500
2191,31
2192,809707376697
2193,409895
2194,93
2195,128285220
2196,15
2197,664775
2198,787180051115907
2199,2
2200,197
2201,2310606047944781
2202,528
2203,1110495
2204,3420860928
2205,7
2206,2333
2207,20103
2208,5219775
2209,67
2210,25
2211,1034
2212,261572211433685377
2213,23
2214,641443809049086939217920
2215,-5440
2216,600
2217,10
2218,99999999999999999999999999999999999
2219,17592177655809
2220,953962166440743626203987969
2221,70
2222,5
2223,2689513670928960500625
2224,99
2225,3464560
2226,98
2227,168462466356459175462
2228,34406399999999748210
2229,6108088657705958932053657
2230,1
2231,88
2232,271964099255182923543922814194423915162591622175362
2233,351038353
2234,999100269973000000
2235,14625
2236,1149972
2237,1807402648330738178213456072
2238,98723
2239,1977777
2240,8
2241,33047
2242,7
2243,39234
2244,5040
2245,270
2246,987654320987654320
2247,16
2248,4
2249,842428
2250,4970445
2251,292793
2252,5581956194228851
2253,675000
2254,1
2255,1078
2256,198891717017532
2257,3
2258,88888277778828
2259,66825
2260,379
2261,594
2262,3754163975220491061
2263,11
2264,3008
2265,37
2266,998836650
2267,15835
2268,1471
2269,176336659143413105563860481
2270,66
2271,1537858544870732685
2272,5
2273,71
2274,5
2275,3041
2276,362674830483
2277,18225
2278,200
2279,
2280,10
2281,8
2282,340
2283,4133
2284,1485172
2285,89900
2286,19
2287,46997
2288,3540706161472
2289,
2290,26078677338040210000000
2291,39
2292,81
2293,5
2294,2184
2295,
2296,7543680108676972971562235527692288
2297,2
2298,5070602400912917605986812821504
2299,845
2300,1
2301,2353913150770005286438421033702874906038383291674012942337
2302,343398288194
2303,111011110011
2304,12
2305,5908390803126052265064598
2306,10875375405053705
2307,499
2308,717589506316116754
2309,3321133
2310,15435
2311,8233430727600
2312,0
2313,42167203
2314,2164577236699
2315,759014657780019469
2316,1405
2317,194247043054991
2318,134
2319,252946811300548119
2320,845
2321,183908030642450770233388352642100000
2322,941976
2323,0
2324,901900
2325,3
2326,432
2327,60365600
2328,1597
2329,0
2330,750599937895082
2331,2
2332,685569373724964
2333,203
2334,277546278287250
2335,12
2336,18874368
2337,40829
2338,2
2339,118138984314029
2340,0
2341,461
2342,471455
2343,25015772614247325
2344,1
2345,2033518070
2346,2
2347,697
2348,142731723758708496093750
2349,46523455154624265192
2350,959
2351,2842604
2352,143
2353,129564
2354,9
2355,297474451
2356,312954205933810452562424
2357,21270
2358,4
2359,62
2360,1753576141473584
2361,1641
2362,102
2363,36911254921657
2364,10
2365,12972
2366,4220919779218
2367,315
2368,13364569
2369,1
2370,557
2371,1
2372,45367493
2373,26
2374,2829
2375,180281161
2376,7
2377,963852638874607648320
2378,3931200
2379,1438856449
2380,1
2381,1100011
2382,5374073
2383,5358490358984856
2384,14950569017858752404905377612655761944278894054203199584261755882250943182441832727288926452
2385,362880
2386,41399261047580372916745574
2387,198
2388,3758096413
2389,12102
2390,8
2391,8167
2392,38
2393,2235713
2394,1944
2395,5268614337966065664
2396,318
2397,166758015
2398,2810535115787602525188
2399,147
2400,1890610243960832
2401,11472658044201
2402,3
2403,14
2404,63340286662973277706162286946811886609896461828096
2405,8339875970238347221
2406,40520013896165905928
2407,582235181033697130010052826698193975503732624065579606751772525345364278965643722001124189437614592415486167547436141091
2408,1
2409,2057
2410,780
2411,84442493013197
2412,875755850
2413,181
2414,1027236220
2415,11610280860482785441201
2416,6300846559
2417,433231100847867929
2418,4194304
2419,51472304686019227
2420,402
2421,242910890642347200
2422,7127585291
2423,3
2424,673
2425,819729
2426,1181643
2427,11004454185
2428,195
2429,134975315832464
2430,9
2431,146508
2432,250
2433,57169029907482
2434,8
2435,599982842750416411984319126244961
2436,453
2437,996733
2438,124231
2439,235072125997423449023
2440,639792465701
2441,3884445518
2442,6108699653117045614
2443,1798
2444,432737
2445,91439149181626
2446,6798589
2447,882
2448,1612917155538690101
2449,8
2450,609634618441728
2451,899
2452,11395309
2453,12624
2454,-73631427647097640320000
2455,1237
2456,10603704
2457,26
2458,4
2459,13435423580389583265792
2460,14811
2461,285
2462,1948908
2463,97836438700
2464,51011136
2465,1751491249
2466,17630
2467,24287401
2468,2
2469,2432902006896640000
2470,99194853094755497
2471,342
2472,7
2473,132
2474,1167992076341
2475,28948022309329048855892746252171976963317496166410141009864396001978282409984
2476,30
2477,1639015389067019632170263988618
2478,762059700266910857880
2479,17112587585474467714330327353
2480,121096865173987004
2481,137
2482,143
2483,282026580873
2484,94
2485,18
2486,-112227737784
2487,6252962956009863363
2488,5307364128
2489,103
2490,22864450576508703
2491,5
2492,8192
2493,5863
2494,24328
2495,150
2496,1
2497,75
2498,59125832286
2499,4
2500,4
2501,63245973
2502,619869128349857
2503,333
2504,630
2505,4825521853483
2506,20448
2507,369822356418414944143680173221426891716916679027557977938929258031490127514207143830378340325399155219
2508,2
2509,14138
2510,14563886907551057436360
2511,357431
2512,17419727924101504
2513,3837835
2514,5500
2515,1108537936510704
2516,213
2517,2312981893109766
2518,32895567670
2519,110
2520,10076047502500
2521,7515991946
2522,672638507261177844871
2523,66449
2524,41580
2525,1089467246881095674146487009280
2526,30
2527,544550917797
2528,62749602745
2529,7045407930432340853
2530,12383
2531,13033995507292632
2532,26
2533,4
2534,2
2535,26669699058543416
2536,3541
2537,33
2538,179249
2539,1211
2540,3
2541,54211567410
2542,
2543,9
2544,4623
2545,10
2546,5
2547,5005000001
2548,6761
2549,9701
2550,-168
2551,26441561136591477
2552,-116183782320392192
2553,90544636506979071680577724410
2554,433
2555,16
2556,46397824
2557,7
2558,55555559
2559,2
2560,1308
2561,2
2562,8
2563,397
2564,5351
2565,16057
2566,690561
2567,174023973205
2568,156
2569,61
2570,18710490702451568752627532846550947209438603938993
2571,6044244
2572,2762347887557
2573,1209400
2574,
2575,28548905232
2576,121
2577,6129263888495201102915629695046
2578,348672825749478
2579,253878403
2580,196457931325141165
2581,91
2582,3
2583,5
2584,8
2585,488281
2586,21
2587,2
2588,6
2589,15
2590,27408
2591,232
2592,56659
2593,64193
2594,135
2595,3
2596,163
2597,6
2598,1725
2599,792594609605189126649
2600,150
2601,333151
2602,
2603,4782969
2604,51191024327372
2605,464104041410086779771666773956560859328250
2606,7853
2607,1
2608,44100
2609,3
2610,8770587574512577781320579427273280
2611,173
2612,200
2613,496989675
2614,455061829365013525895519
2615,2046
2616,9
2617,850867141055471683
2618,8
2619,505447028497873914
2620,
2621,98672427616
2622,4657508918199804645965719872781284840798220312648198320
2623,156
2624,5877050576311
2625,42
2626,1095912793
2627,74844
2628,1
2629,-23812890514414926932690528000
2630,39768798
2631,23435
2632,1
2633,13372146841
2634,1
2635,5
2636,127385
2637,11
2638,36010679557986875
2639,1008
2640,332279
2641,65737871451481911585400
2642,101000
2643,46165213716463676620800
2644,696
2645,8
2646,5
2647,328302441188610241
2648,25
2649,19049
2650,357911131517192123252729
2651,203586611176571904
2652,2937659194003655
2653,129140163
2654,200
2655,162569
2656,5269
2657,6
2658,2048880445
2659,3
2660,4
2661,6
2662,81619
2663,37080846132267449237645
2664,364
2665,-19597176622760587460075585536
2666,241
2667,1093
2668,1098
2669,2
2670,-2200845760320344599
2671,3
2672,9
2673,619
2674,1110010001100111111
2675,71
2676,5222670270483
2677,16851779736
2678,75
2679,72
2680,4478976
2681,1
2682,1319
2683,4520
2684,
2685,15112
2686,23176067575964
2687,32993
2688,10
2689,5408172
2690,800002540000008
2691,27440
2692,4488667700668887770033
2693,10516877485
2694,1
2695,2508800
2696,1316904
2697,1000
2698,475
2699,858870
2700,370
2701,13011309
2702,748032891750144000
2703,21
2704,3221213184
2705,19
2706,1097252078673262192056218956776
2707,555
2708,18939770876029014936162
2709,42
2710,100146415
2711,1210722
2712,11
2713,74
2714,8
2715,-52
2716,359243616342953
2717,340
2718,7777777777777777716034080781138596
2719,801183789256961484235340
2720,3235455289550220
2721,36
2722,11479693332
2723,76120128
2724,5297
2725,1387026638297370437542605944364720106044
2726,73589121388228405830161
2727,100
2728,223
2729,930312555383281809375
2730,104
2731,
2732,1008
2733,4
2734,6975593267347
2735,921832573196324390682
2736,326236930136
2737,2
2738,21211
2739,24999999999463391232
2740,3773380090126
2741,2520
2742,78
2743,212518051
2744,52542428123
2745,1
2746,548677
2747,3202145671418507455058837791
2748,10
2749,1
2750,139
2751,15005719955119698
2752,953092186117
2753,6
2754,764656
2755,2233380896768
2756,224300372066304
2757,1711
2758,56
2759,400
2760,365
2761,6
2762,399
2763,1
2764,18766
2765,112
2766,66
2767,1676
2768,5
2769,289187454251
2770,120
2771,3072104679280383
2772,646720786983663797
2773,4
2774,5
2775,389682045181727146807062400
2776,1
2777,121
2778,73691824779803129
2779,
2780,180
2781,1237654
2782,335338507713978229
2783,171127
2784,798355
2785,3
2786,9
2787,4097
2788,3
2789,9722
2790,19992626
2791,153
2792,148295107229819712107400
2793,4150
2794,16555
2795,-310766859240153209819
2796,1423
2797,69595681801664499
2798,2217600
2799,1010000011
2800,469374016882387715282450
2801,4644258
2802,2808
2803,16639947666244921992434
2804,226630545879537419
2805,1661265370695168000
2806,13
2807,1
2808,105411381075
2809,13579
2810,229951
2811,148878
2812,24
2813,753
2814,3524578
2815,4
2816,16572613244060271
2817,98
2818,314453125
2819,13259
2820,112984613353
2821,6.2686557083905e+17
2822,4438705436711733625962181749794
2823,1099511627776
2824,4096
2825,2
2826,9898
2827,12487
2828,103106
2829,924
2830,210809165289
2831,28027804919232727412232500
2832,511
2833,1626
2834,594579828469677562655346609
2835,478
2836,953
2837,64
2838,1108035063132261
2839,11627841824
2840,41586328
2841,3415054
2842,2
2843,122
2844,3
2845,2413623459384988298
2846,29313741434753
2847,14621
2848,6833
2849,3
2850,1
2851,28
2852,-3952575621190533915703125
2853,74
2854,88010
2855,-3032728078954072676445839
2856,894
2857,716602502197270598
2858,7
2859,8870024
2860,9
2861,22556391
2862,297
2863,322571437760
2864,104081676463
2865,221300400903581245
2866,180
2867,3817748697
2868,104084695500
2869,2737
2870,11215
2871,
2872,144
2873,7783702677837025
2874,377
2875,6
2876,358
2877,31419888802098260334367621118904
2878,15433667505888952320000
2879,2392
2880,183241761631584
2881,3478761
2882,422212439900160
2883,2712244
2884,880210
2885,66025467919972
2886,5175920921241202064498
2887,1059110761816
2888,2796203
2889,24
2890,2
2891,110408459890796284831080
2892,212692776891161612
2893,120451866
2894,47469894147223278266560159220413635233953187522490823346090207081760
2895,7577
2896,91
2897,5010686896406348299630712
2898,62658120915577663
2899,2
2900,121
2901,13631457915
2902,1086529470
2903,51
2904,2125134
2905,5445
2906,3910004408912399352584
2907,54498164737
2908,3656158500550080
2909,5
2910,441413217492406160002632205611608461023
2911,1283
2912,13393
2913,1600817660
2914,7
2915,169
2916,75603621468420794550692
2917,1469170321634239709184
2918,351
2919,8
2920,1450
2921,82222222222222222222222222222222222222222222222222222229
2922,100069
2923,18014398509476152
2924,72727
2925,9
2926,7683977372121530
2927,4680246802
2928,34696900
2929,88187484604146004506
2930,2
2931,6
2932,1
2933,1684256
2934,356155
2935,9
2936,35452590104031691935943
2937,119969779
2938,104255099738019625697280
2939,168
2940,4
2941,2924980429687500
2942,-125296099002304850701565276234
2943,557307869909156153
2944,2867651480694307162235699968001
2945,292432
2946,421875
2947,14348907
2948,2
2949,1
2950,2
2951,3775359326879189119846436
2952,1
2953,114239033
2954,26959282453367
2955,60710982378005
2956,18341702444087583851936
2957,2158010
2958,5162
2959,6217051
2960,19998021
2961,5111380388
2962,252207367615436780
2963,183
2964,2233554466886644670044108910664466995742683267208933773289106644
2965,149
2966,10395665338455031917089762271340425
2967,247
2968,7329986267761358467494195345
2969,22
2970,25
2971,90751353
2972,91245738923
2973,5250722230962
2974,18565341317290193025600
2975,13
2976,18276724
2977,-70560
2978,128
